ConverterImpl.java,com.poc.pit.converter.ConverterImpl,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,currentCharacterIsNotFirst,59,KILLED,com.poc.pit.test.converter.TestConverterImpl.shouldChangeNameToCamelCase[1](com.poc.pit.test.converter.TestConverterImpl)
ConverterImpl.java,com.poc.pit.converter.ConverterImpl,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,currentCharacterIsNotFirst,59,KILLED,com.poc.pit.test.converter.TestConverterImpl.shouldChangeNameToCamelCase[1](com.poc.pit.test.converter.TestConverterImpl)
ConverterImpl.java,com.poc.pit.converter.ConverterImpl,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,currentCharacterIsNotLast,29,KILLED,com.poc.pit.test.converter.TestConverterImpl.shouldChangeNameToUnderscoreUpperCase[0](com.poc.pit.test.converter.TestConverterImpl)
ConverterImpl.java,com.poc.pit.converter.ConverterImpl,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,currentCharacterIsNotLast,29,KILLED,com.poc.pit.test.converter.TestConverterImpl.shouldChangeNameToUnderscoreUpperCase[0](com.poc.pit.test.converter.TestConverterImpl)
ConverterImpl.java,com.poc.pit.converter.ConverterImpl,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,currentCharacterIsNotLast,29,KILLED,com.poc.pit.test.converter.TestConverterImpl.shouldChangeNameToUnderscoreUpperCase[0](com.poc.pit.test.converter.TestConverterImpl)
ConverterImpl.java,com.poc.pit.converter.ConverterImpl,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,currentCharacterIsNotLast,29,KILLED,com.poc.pit.test.converter.TestConverterImpl.shouldChangeNameToUnderscoreUpperCase[0](com.poc.pit.test.converter.TestConverterImpl)
ConverterImpl.java,com.poc.pit.converter.ConverterImpl,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,currentCharacterIsNotUnderscore,55,KILLED,com.poc.pit.test.converter.TestConverterImpl.shouldChangeNameToCamelCase[1](com.poc.pit.test.converter.TestConverterImpl)
ConverterImpl.java,com.poc.pit.converter.ConverterImpl,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,currentCharacterIsNotUnderscore,55,KILLED,com.poc.pit.test.converter.TestConverterImpl.shouldChangeNameToCamelCase[1](com.poc.pit.test.converter.TestConverterImpl)
ConverterImpl.java,com.poc.pit.converter.ConverterImpl,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,nextCharacterIsUpperCase,33,KILLED,com.poc.pit.test.converter.TestConverterImpl.shouldChangeNameToUnderscoreUpperCase[0](com.poc.pit.test.converter.TestConverterImpl)
ConverterImpl.java,com.poc.pit.converter.ConverterImpl,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,nextCharacterIsUpperCase,33,KILLED,com.poc.pit.test.converter.TestConverterImpl.shouldChangeNameToUnderscoreUpperCase[0](com.poc.pit.test.converter.TestConverterImpl)
ConverterImpl.java,com.poc.pit.converter.ConverterImpl,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,previousCharacterIsUnderscore,63,KILLED,com.poc.pit.test.converter.TestConverterImpl.shouldChangeNameToCamelCase[1](com.poc.pit.test.converter.TestConverterImpl)
ConverterImpl.java,com.poc.pit.converter.ConverterImpl,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,previousCharacterIsUnderscore,63,KILLED,com.poc.pit.test.converter.TestConverterImpl.shouldChangeNameToCamelCase[1](com.poc.pit.test.converter.TestConverterImpl)
ConverterImpl.java,com.poc.pit.converter.ConverterImpl,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,previousCharacterIsUnderscore,63,KILLED,com.poc.pit.test.converter.TestConverterImpl.shouldChangeNameToCamelCase[1](com.poc.pit.test.converter.TestConverterImpl)
Palindrome.java,com.poc.pit.palindrome.Palindrome,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,isPalindrome,10,KILLED,com.poc.pit.test.palindrome.PalindromeTest.whenPalindrome_thenAccept(com.poc.pit.test.palindrome.PalindromeTest)
